FID_data,__1,PURCHASE,FLOORSZ,TYPEDETCH,TPSEMIDTCH,TYPETRRD,TYPEBNGLW,TYPEFLAT,BLDPWW1,BLDPOSTW,BLD60S,BLD70S,BLD80S,BLD90S,BATH2,BEDS2,GARAGE1,CENTHEAT,UNEMPLOY,PROF,BLDINTW,X,Y,coords.x1,coords.x2,optional,FID_London,NAME,GSS_CODE,HECTARES,NONLD_AREA,ONS_INNER,LON,LAT
1132,1132,168000,58,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8.172787477,42.88425047,0,522700,179700,522700,179700,TRUE,22,Hammersmith and Fulham,E09000013,1715.409,75.648,T,-0.23198691,51.50241592
1276,1276,168000,74,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,13.30619241,21.76394293,0,533900,182900,533900,182900,TRUE,26,Tower Hamlets,E09000030,2157.501,179.707,T,-0.069482009,51.52863275
1370,1370,168000,45,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.518933006,54.45920304,0,525800,184200,525800,184200,TRUE,25,Camden,E09000007,2178.932,0,T,-0.185735038,51.54218015
1695,1695,168000,90,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,5.167906696,42.54852506,0,515400,188400,515400,188400,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.334271627,51.58215512
2035,2035,168000,104,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,3.656361474,41.81501401,0,532600,194700,532600,194700,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.083756599,51.63499042
452,452,169000,121,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4.163341314,43.32302502,1,540400,170400,540400,170400,TRUE,2,Bromley,E09000006,15013.487,0,F,0.019203852,51.41471691
648,648,169000,92,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,7.71712826,40.9238308,0,535200,172900,535200,172900,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.054580066,51.43844959
718,718,169000,127,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,7.129168264,45.37716466,0,534200,173700,534200,173700,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.068657087,51.44587741
1850,1850,169000,98,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6.000633312,29.59534919,1,519800,190100,519800,190100,TRUE,8,Brent,E09000005,4323.27,0,F,-0.270210512,51.59651689
1777,1777,169500,116,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4.325230511,47.39803094,1,541200,189200,541200,189200,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.038226879,51.58347069
2107,2107,169500,154,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,5.963699222,23.44527855,1,535900,199700,535900,199700,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.034153167,51.67913761
1344,1344,169995,107,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,12.43966652,25.22602201,0,533900,183800,533900,183800,TRUE,28,Hackney,E09000012,1904.902,0,T,-0.06913971,51.53672137
371,371,170000,104,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2.845649583,52.20074349,1,541500,169300,541500,169300,TRUE,2,Bromley,E09000006,15013.487,0,F,0.034574168,51.40455773
758,758,170000,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.270252056,57.23705902,0,529200,174200,529200,174200,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.140390587,51.45153431
815,815,170000,149,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2.845749502,39.74321846,1,513900,174900,513900,174900,TRUE,3,Hounslow,E09000018,5658.541,60.755,F,-0.360278559,51.46111183
898,898,170000,114,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3.398058252,35.35383114,1,549100,175800,549100,175800,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.146508293,51.46102147
1391,1391,170000,75,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,8.313230655,42.12686932,0,531100,184400,531100,184400,TRUE,27,Islington,E09000019,1485.664,0,T,-0.109268751,51.54277123
1540,1540,170000,106,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,2.929310647,39.28374148,0,510500,186500,510500,186500,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.405567788,51.56605845
1646,1646,170000,154,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,6.588809482,40.66634476,0,539900,187800,539900,187800,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,0.018916184,51.57121344
1662,1662,170000,139,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5.428009183,41.74892985,1,516300,188000,516300,188000,TRUE,8,Brent,E09000005,4323.27,0,F,-0.321419161,51.57837467
1682,1682,170000,139,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,11.85658502,29.04523376,0,533300,188200,533300,188200,TRUE,29,Haringey,E09000014,2959.837,0,T,-0.076118292,51.57640773
1694,1694,170000,104,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4.285996445,48.2215556,1,514200,188400,514200,188400,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.351585135,51.58239961
1844,1844,170000,119,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7.693450171,24.26814025,1,520500,190000,520500,190000,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.260142584,51.59546873
1963,1963,170000,69,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,4.278555827,50.07473842,0,525700,192000,525700,192000,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.184384305,51.61230787
1136,1136,170950,120,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4.392901072,29.54107549,1,505900,179900,505900,179900,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.473902298,51.50761221
286,286,171000,100,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3.448275862,37.13196357,1,541700,168100,541700,168100,TRUE,2,Bromley,E09000006,15013.487,0,F,0.036968666,51.39372343
1740,1740,171000,64,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2.535971223,47.43340977,1,510300,188900,510300,188900,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.407698568,51.587671
1763,1763,171000,128,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,8.710930276,32.12121212,0,538100,189100,538100,189100,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,-0.006531584,51.58334031
1879,1879,171000,100,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3.53209267,49.8185699,0,539500,190400,539500,190400,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.014180771,51.5946783
34,34,172000,146,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,3.48767288,49.29941292,0,532700,162600,532700,162600,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.094382545,51.34646771
818,818,172000,68,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4.233846154,57.01447828,1,525300,174900,525300,174900,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.196245915,51.45870264
896,896,172000,98,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,11.55758078,29.17318217,0,535000,175800,535000,175800,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.056349296,51.46456078
929,929,172000,102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.189895706,48.70478234,1,539800,176200,539800,176200,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,0.012871443,51.46699009
1062,1062,172000,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7.46799431,51.107813,0,525500,178500,525500,178500,TRUE,23,Kensington and Chelsea,E09000020,1238.379,25.994,T,-0.192089306,51.49101537
638,638,173000,68,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3.887768201,47.83323064,0,514700,172800,514700,172800,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.349447767,51.44207367
1015,1015,173000,135,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,6.943005181,21.93677777,0,551700,177500,551700,177500,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.184639795,51.47560676
1151,1151,173000,75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4.232520761,56.34049324,0,517000,180200,517000,180200,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.313914457,51.50811919
1489,1489,173000,64,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,9.172535211,40.57633125,0,529300,185700,529300,185700,TRUE,27,Islington,E09000019,1485.664,0,T,-0.134735649,51.55487052
1655,1655,173000,108,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4.262626263,45.12069321,0,514500,187900,514500,187900,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.347419801,51.57784441
1800,1800,173000,105,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4.343647895,40.10940705,1,516800,189500,516800,189500,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.313706754,51.59175398
1449,1449,173500,68,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6.538969617,52.66157859,0,524900,185200,524900,185200,TRUE,25,Camden,E09000007,2178.932,0,T,-0.198352683,51.55136806
596,596,174000,65,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,4.588358679,46.41768888,0,526200,172200,526200,172200,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.184260012,51.43423489
1776,1776,174000,145,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,8.710930276,32.12121212,0,538200,189200,538200,189200,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,-0.005049659,51.58421448
1140,1140,174500,86,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,5.402650357,42.79640229,0,516100,180000,516100,180000,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.326944236,51.50650712
1734,1734,174950,103,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,7.06455542,32.80512475,1,521300,188800,521300,188800,TRUE,8,Brent,E09000005,4323.27,0,F,-0.249012284,51.58451121
120,120,175000,88,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2.363255193,39.52432646,1,522400,165000,522400,165000,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.241390038,51.3703522
125,125,175000,114,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3.777078319,30.82866525,1,526700,165100,526700,165100,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.179606077,51.37030771
162,162,175000,88,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4.860874503,39.7921161,0,533500,165900,533500,165900,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.081662114,51.37593967
242,242,175000,109,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2.935979339,43.97332063,0,539700,167500,539700,167500,TRUE,2,Bromley,E09000006,15013.487,0,F,0.008001183,51.38882718
425,425,175000,95,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6.918151448,34.61347694,1,531800,170100,531800,170100,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.104516015,51.41408547
523,523,175000,100,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,6.00088574,27.68787849,1,542900,171200,542900,171200,TRUE,2,Bromley,E09000006,15013.487,0,F,0.055456265,51.42128169
574,574,175000,100,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,8.582089552,43.6827957,0,530800,171900,530800,171900,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.118224656,51.43049509
631,631,175000,117,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5.193236715,31.74654752,1,543900,172600,543900,172600,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.070398845,51.43361011
651,651,175000,140,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5.193236715,31.74654752,1,542600,172900,542600,172900,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.051828534,51.43663489
660,660,175000,65,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,5.510179203,56.7651152,0,529000,173000,529000,173000,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.143705128,51.44079448
688,688,175000,76,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4.040542391,59.37697161,1,526600,173300,526600,173300,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.17811458,51.44403249
698,698,175000,65,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4.570198759,60.11454754,0,528200,173400,528200,173400,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.155065694,51.44457131
793,793,175000,66,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,8.880778589,43.64223223,0,531600,174600,531600,174600,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.105718034,51.45457656
799,799,175000,116,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,8.011194683,29.58310434,1,540800,174600,540800,174600,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.026622822,51.45236303
954,954,175000,70,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,6.189895706,48.70478234,0,540100,176600,540100,176600,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.017346623,51.47051067
1138,1138,175000,86,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,4.800317376,54.69387755,0,518500,179900,518500,179900,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.292409066,51.50511001
1273,1273,175000,99,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,5.099710763,34.49053564,0,514100,182900,514100,182900,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.354813089,51.53298199
1355,1355,175000,98,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8.352619398,35.70707071,0,532700,184000,532700,184000,TRUE,27,Islington,E09000019,1485.664,0,T,-0.086358071,51.53880227
1592,1592,175000,120,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6.588809482,40.66634476,0,539500,187200,539500,187200,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,0.012909336,51.56592046
1728,1728,175000,76,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,5.436395521,45.32583526,0,523200,188700,523200,188700,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.221634647,51.58320015
1992,1992,175000,67,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,3.289473684,53.00204125,0,525500,192500,525500,192500,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.18709247,51.61684641
1216,1216,175500,81,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5.763483706,46.78016812,1,516900,182000,516900,182000,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.314757752,51.52431935
3,3,176000,125,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2.547548421,43.79504393,0,541300,159100,541300,159100,TRUE,2,Bromley,E09000006,15013.487,0,F,0.027647472,51.31293942
607,607,176000,67,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,5.510179203,56.7651152,0,528800,172300,528800,172300,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.146836181,51.43454847
1320,1320,176500,72,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,9.694573221,32.50567537,0,525100,183500,525100,183500,TRUE,8,Brent,E09000005,4323.27,0,F,-0.196073744,51.53604418
1966,1966,176500,108,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,7.315469341,36.2824257,1,531300,192000,531300,192000,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.103544383,51.61102947
599,599,177000,64,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,5.510179203,56.7651152,0,528000,172200,528000,172200,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.158376256,51.43383102
715,715,177000,95,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4.588358679,46.41768888,0,525800,173700,525800,173700,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.189478867,51.44780602
981,981,177000,67,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.742211362,53.53355392,0,540000,177000,540000,177000,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.016066157,51.47413022
1353,1353,177000,111,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,7.540148845,24.40200091,1,518100,184000,518100,184000,TRUE,8,Brent,E09000005,4323.27,0,F,-0.296795663,51.54204659
757,757,177500,80,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4.402910186,63.17069344,0,528800,174200,528800,174200,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.146144647,51.45162546
1097,1097,177500,35,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.152556072,55.70879494,0,527200,179000,527200,179000,TRUE,23,Kensington and Chelsea,E09000020,1238.379,25.994,T,-0.16743282,51.49512938
1961,1961,178000,71,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,4.049135578,44.0589198,0,517300,192000,517300,192000,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.305655058,51.61412112
812,812,178500,62,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4.233846154,57.01447828,1,525300,174800,525300,174800,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.196281354,51.45780383
949,949,178500,114,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,9.638225256,38.08541523,0,536500,176500,536500,176500,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.034496381,51.47049201
489,489,179000,99,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,6.918151448,34.61347694,1,532000,170900,532000,170900,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.10134344,51.42122909
791,791,179000,70,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.804481655,64.80368433,0,527600,174600,527600,174600,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.163262689,51.45549239
1984,1984,179000,69,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,4.384799362,40.93450736,0,520300,192400,520300,192400,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.262205283,51.61708318
1739,1739,179495,125,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4.235506158,28.23930564,1,550500,188800,550500,188800,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.172200588,51.57746924
212,212,179950,96,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3.010181496,34.80351906,1,524500,166900,524500,166900,TRUE,20,Merton,E09000024,3762.466,0,F,-0.210567499,51.38697336
297,297,179950,90,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3.857260726,47.03294345,0,521800,168300,521800,168300,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.248874291,51.40014323
1437,1437,179950,70,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,7.526020817,42.96708321,0,524200,185100,524200,185100,TRUE,8,Brent,E09000005,4323.27,0,F,-0.208479975,51.55062381
951,951,179995,109,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3.016650343,36.27790608,1,547700,176500,547700,176500,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.126660788,51.46767902
67,67,180000,120,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3.190184049,39.35586061,0,529000,163700,529000,163700,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.147086668,51.35720657
93,93,180000,114,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,2.418658221,46.33519074,0,546100,164400,546100,164400,TRUE,2,Bromley,E09000006,15013.487,0,F,0.098653065,51.35935672
276,276,180000,111,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2.966314731,56.22805956,0,518300,168000,518300,168000,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.299269861,51.3981875
296,296,180000,87,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2.966314731,56.22805956,0,518800,168300,518800,168300,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.291984615,51.40077959
388,388,180000,65,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3.184059162,54.27696347,0,524500,169600,524500,169600,TRUE,20,Merton,E09000024,3762.466,0,F,-0.209619995,51.41124169
673,673,180000,67,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3.36379545,63.3552015,0,515400,173200,515400,173200,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.339248736,51.44552698
905,905,180000,70,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,9.433203805,37.50458178,0,530100,175900,530100,175900,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.126818507,51.46660739
923,923,180000,104,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4.635761589,30.72519084,0,511900,176200,511900,176200,TRUE,3,Hounslow,E09000018,5658.541,60.755,F,-0.388646853,51.47319654
926,926,180000,86,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4.362754999,34.74046279,0,515800,176200,515800,176200,TRUE,3,Hounslow,E09000018,5658.541,60.755,F,-0.332512236,51.4724116
1021,1021,180000,49,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,7.23495702,41.40571316,0,525200,177700,525200,177700,TRUE,22,Hammersmith and Fulham,E09000013,1715.409,75.648,T,-0.19669246,51.48389144
1054,1054,180000,81,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5.75054531,61.8669197,1,525800,178400,525800,178400,TRUE,23,Kensington and Chelsea,E09000020,1238.379,25.994,T,-0.187805576,51.49004989
1583,1583,180000,137,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,7.364144236,34.39559588,1,520100,187100,520100,187100,TRUE,8,Brent,E09000005,4323.27,0,F,-0.266907358,51.56948822
1783,1783,180000,60,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4.839279407,61.03462239,0,528500,189300,528500,189300,TRUE,29,Haringey,E09000014,2959.837,0,T,-0.144952902,51.58740901
1982,1982,180000,108,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4.894548349,36.82112606,1,538600,192300,538600,192300,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,0.001945666,51.61197552
2015,2015,180000,114,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,4.384799362,40.93450736,0,521400,193800,521400,193800,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.245837905,51.62943031
836,836,182000,95,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,8.880778589,43.64223223,0,532000,175100,532000,175100,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.099777087,51.45897723
1004,1004,182000,88,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,8.943894389,32.77324372,0,540600,177300,540600,177300,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.024820063,51.47667748
1336,1336,182000,74,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,12.80276817,22.47680516,0,529300,183700,529300,183700,TRUE,25,Camden,E09000007,2178.932,0,T,-0.135470747,51.53689519
1852,1852,183000,90,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3.983378708,51.68834966,0,524900,190100,524900,190100,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.196610199,51.59540897
1890,1890,183000,106,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5.131964809,32.81790437,1,519000,190600,519000,190600,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.281586425,51.60118065
91,91,184000,115,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2.935979339,43.97332063,1,539600,164400,539600,164400,TRUE,2,Bromley,E09000006,15013.487,0,F,0.005346681,51.36099153
1576,1576,184000,121,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,9.95720869,34.52689566,0,531100,187000,531100,187000,TRUE,27,Islington,E09000019,1485.664,0,T,-0.108299344,51.56613878
85,85,184950,120,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3.261470426,40.56423174,0,528800,164200,528800,164200,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.149776683,51.36174597
2084,2084,184995,104,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,3.079710145,41.41048825,0,532600,197400,532600,197400,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.082732927,51.65925598
87,87,185000,146,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,3.194239291,38.38180537,1,530400,164300,530400,164300,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.126768978,51.36227965
295,295,185000,136,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3.477278433,47.961664,0,541300,168200,541300,168200,TRUE,2,Bromley,E09000006,15013.487,0,F,0.031262281,51.3947219
368,368,185000,83,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2.783092712,60.62354377,0,523700,169300,523700,169300,TRUE,20,Merton,E09000024,3762.466,0,F,-0.221223135,51.40872032
394,394,185000,79,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3.661616162,56.58056581,1,517200,169700,517200,169700,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.314514708,51.41369676
464,464,185000,89,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,5.688800793,33.77192982,0,528000,170600,528000,170600,TRUE,20,Merton,E09000024,3762.466,0,F,-0.158954436,51.41945026
551,551,185000,80,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,8.582089552,43.6827957,0,530500,171600,530500,171600,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.122648703,51.42786794
775,775,185000,65,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4.402910186,63.17069344,0,528300,174400,528300,174400,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.153264714,51.45353657
846,846,185000,109,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6.886489641,43.26303928,1,537500,175200,537500,175200,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.020612023,51.45856651
861,861,185000,65,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9.337905566,39.77033044,0,530400,175400,530400,175400,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.122686062,51.46204446
871,871,185000,95,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3.962790698,58.63162201,0,518700,175500,518700,175500,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.291007927,51.46551853
925,925,185000,87,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4.362754999,34.74046279,0,515800,176200,515800,176200,TRUE,3,Hounslow,E09000018,5658.541,60.755,F,-0.332512236,51.4724116
1087,1087,185000,74,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,7.168176447,45.58056226,0,537200,178800,537200,178800,TRUE,26,Tower Hamlets,E09000030,2157.501,179.707,T,-0.023529671,51.49099321
1152,1152,185000,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.184461986,34.34169818,0,531200,180200,531200,180200,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.109391788,51.50500021
1701,1701,185000,109,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.952222027,39.77406845,1,541900,188400,541900,188400,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.048001155,51.57610554
1869,1869,185000,75,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,5.130853994,58.36223507,0,528900,190300,528900,190300,TRUE,29,Haringey,E09000014,2959.837,0,T,-0.138814325,51.59630525
446,446,185500,60,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.196519959,51.35675221,0,525300,170400,525300,170400,TRUE,20,Merton,E09000024,3762.466,0,F,-0.19783884,51.41825599
1134,1134,186000,89,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,5.402650357,42.79640229,0,515200,179800,515200,179800,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.339973126,51.5048936
